source,target,actors_common,genres_common,similaridade,rating_media,peso,peso_bf
tt0022841,tt0027066,1,1,3,0.0,0.333333,0.333333
tt0022841,tt0027103,1,2,4,3.15,0.25,0.25
tt0022841,tt0027142,1,0,2,3.6,0.5,0.5
tt0022841,tt0027365,1,0,2,2.85,0.5,0.5
tt0022841,tt0027452,1,1,3,2.65,0.333333,0.333333
tt0022841,tt0027462,1,2,4,3.0,0.25,0.25
tt0022841,tt0027568,1,2,4,2.7,0.25,0.25
tt0022841,tt0027654,1,1,3,2.25,0.333333,0.333333
tt0022841,tt0027801,1,1,3,1.75,0.333333,0.333333
tt0022841,tt0027807,1,0,2,3.05,0.5,0.5
tt0022841,tt0027970,1,2,4,2.75,0.25,0.25
tt0022841,tt0028342,1,1,3,3.1,0.333333,0.333333
tt0022841,tt0028375,1,1,3,3.1,0.333333,0.333333
tt0022841,tt0029247,1,2,4,3.45,0.25,0.25
tt0022866,tt0022906,1,1,3,2.8,0.333333,0.333333
tt0022866,tt0023319,1,1,3,5.6,0.333333,0.333333
tt0022866,tt0023592,1,1,3,4.85,0.333333,0.333333
tt0022866,tt0023944,1,1,3,5.3,0.333333,0.333333
tt0022866,tt0024761,1,1,3,5.3,0.333333,0.333333
tt0022866,tt0024857,1,1,3,5.9,0.333333,0.333333
tt0022866,tt0025024,1,1,3,5.75,0.333333,0.333333
tt0022866,tt0025687,1,1,3,5.25,0.333333,0.333333
tt0022866,tt0025856,1,1,3,6.3,0.333333,0.333333
tt0022866,tt0026002,1,1,3,5.8,0.333333,0.333333
tt0022866,tt0026163,1,0,2,5.5,0.5,0.5
tt0022866,tt0026259,1,1,3,5.35,0.333333,0.333333
tt0022866,tt0026435,1,1,3,6.1,0.333333,0.333333
tt0022866,tt0027066,1,1,3,2.8,0.333333,0.333333
tt0022866,tt0027103,1,1,3,5.95,0.333333,0.333333
tt0022866,tt0027142,1,0,2,6.4,0.5,0.5
tt0022866,tt0027365,1,0,2,5.65,0.5,0.5
tt0022866,tt0027452,1,1,3,5.45,0.333333,0.333333
tt0022866,tt0027462,1,1,3,5.8,0.333333,0.333333
tt0022866,tt0027568,1,1,3,5.5,0.333333,0.333333
tt0022866,tt0027654,1,1,3,5.05,0.333333,0.333333
tt0022866,tt0027801,1,1,3,4.55,0.333333,0.333333
tt0022866,tt0027807,1,0,2,5.85,0.5,0.5
tt0022866,tt0027829,1,0,2,5.95,0.5,0.5
tt0022866,tt0027970,1,1,3,5.55,0.333333,0.333333
tt0022866,tt0028342,1,0,2,5.9,0.5,0.5
tt0022866,tt0028375,1,0,2,5.9,0.5,0.5
tt0022866,tt0029247,1,1,3,6.25,0.333333,0.333333
tt0022906,tt0023319,1,2,4,2.8,0.25,0.25
tt0022906,tt0023592,1,1,3,2.05,0.333333,0.333333
tt0022906,tt0023944,1,1,3,2.5,0.333333,0.333333
tt0022906,tt0024761,1,2,4,2.5,0.25,0.25
tt0022906,tt0024857,1,1,3,3.1,0.333333,0.333333
tt0022906,tt0025687,1,1,3,2.45,0.333333,0.333333
tt0022906,tt0025856,1,1,3,3.5,0.333333,0.333333
tt0022906,tt0026002,1,1,3,3.0,0.333333,0.333333
tt0022906,tt0026163,1,1,3,2.7,0.333333,0.333333
tt0022906,tt0026259,1,1,3,2.55,0.333333,0.333333
tt0022906,tt0026435,1,1,3,3.3,0.333333,0.333333
tt0022906,tt0027066,1,1,3,0.0,0.333333,0.333333
tt0022906,tt0027103,1,2,4,3.15,0.25,0.25
tt0022906,tt0027142,1,0,2,3.6,0.5,0.5
tt0022906,tt0027365,1,0,2,2.85,0.5,0.5
tt0022906,tt0027452,1,1,3,2.65,0.333333,0.333333
tt0022906,tt0027462,1,2,4,3.0,0.25,0.25
tt0022906,tt0027568,1,2,4,2.7,0.25,0.25
tt0022906,tt0027654,1,1,3,2.25,0.333333,0.333333
tt0022906,tt0027801,1,1,3,1.75,0.333333,0.333333
tt0022906,tt0027807,1,0,2,3.05,0.5,0.5
tt0022906,tt0027829,1,0,2,3.15,0.5,0.5
tt0022906,tt0027970,1,2,4,2.75,0.25,0.25
tt0022906,tt0028342,1,1,3,3.1,0.333333,0.333333
tt0022906,tt0028375,1,1,3,3.1,0.333333,0.333333
tt0022906,tt0029247,1,2,4,3.45,0.25,0.25
tt0023319,tt0023381,1,1,3,5.3,0.333333,0.333333
tt0023319,tt0023592,1,1,3,4.85,0.333333,0.333333
tt0023319,tt0024382,1,1,3,5.55,0.333333,0.333333
tt0023319,tt0024761,1,2,4,5.3,0.25,0.25
tt0023319,tt0024857,1,1,3,5.9,0.333333,0.333333
tt0023319,tt0025024,1,1,3,5.75,0.333333,0.333333
tt0023319,tt0025687,1,1,3,5.25,0.333333,0.333333
tt0023319,tt0025856,1,1,3,6.3,0.333333,0.333333
tt0023319,tt0026002,1,1,3,5.8,0.333333,0.333333
tt0023319,tt0026163,1,1,3,5.5,0.333333,0.333333
tt0023319,tt0026259,1,1,3,5.35,0.333333,0.333333
tt0023319,tt0026435,1,1,3,6.1,0.333333,0.333333
tt0023319,tt0027066,1,1,3,2.8,0.333333,0.333333
tt0023319,tt0027103,1,2,4,5.95,0.25,0.25
tt0023319,tt0027142,1,0,2,6.4,0.5,0.5
tt0023319,tt0027365,1,0,2,5.65,0.5,0.5
tt0023319,tt0027462,1,2,4,5.8,0.25,0.25
tt0023319,tt0027654,1,1,3,5.05,0.333333,0.333333
tt0023319,tt0027801,1,1,3,4.55,0.333333,0.333333
tt0023319,tt0027807,1,0,2,5.85,0.5,0.5
tt0023319,tt0027829,1,0,2,5.95,0.5,0.5
tt0023319,tt0027970,1,2,4,5.55,0.25,0.25
tt0023319,tt0028342,1,1,3,5.9,0.333333,0.333333
tt0023319,tt0028375,1,1,3,5.9,0.333333,0.333333
tt0023319,tt0029247,1,2,4,6.25,0.25,0.25
tt0023381,tt0023592,1,1,3,4.55,0.333333,0.333333
tt0023381,tt0023944,1,1,3,5.0,0.333333,0.333333
tt0023381,tt0024761,1,1,3,5.0,0.333333,0.333333
tt0023381,tt0024857,1,2,4,5.6,0.25,0.25
tt0023381,tt0025024,1,1,3,5.45,0.333333,0.333333
tt0023381,tt0025687,1,1,3,4.95,0.333333,0.333333
tt0023381,tt0025856,1,2,4,6.0,0.25,0.25
tt0023381,tt0026002,1,1,3,5.5,0.333333,0.333333
tt0023381,tt0026163,1,0,2,5.2,0.5,0.5
tt0023381,tt0026259,1,2,4,5.05,0.25,0.25
tt0023381,tt0026435,1,1,3,5.8,0.333333,0.333333
tt0023381,tt0027066,1,1,3,2.5,0.333333,0.333333
tt0023381,tt0027103,1,1,3,5.65,0.333333,0.333333
tt0023381,tt0027365,1,1,3,5.35,0.333333,0.333333
tt0023381,tt0027452,1,1,3,5.15,0.333333,0.333333
tt0023381,tt0027462,1,1,3,5.5,0.333333,0.333333
tt0023381,tt0027568,1,2,4,5.2,0.25,0.25
tt0023381,tt0027654,1,1,3,4.75,0.333333,0.333333
tt0023381,tt0027801,1,1,3,4.25,0.333333,0.333333
tt0023381,tt0027807,1,1,3,5.55,0.333333,0.333333
tt0023381,tt0027829,1,0,2,5.65,0.5,0.5
tt0023381,tt0027970,1,1,3,5.25,0.333333,0.333333
tt0023381,tt0028342,1,1,3,5.6,0.333333,0.333333
tt0023381,tt0028375,1,0,2,5.6,0.5,0.5
tt0023381,tt0029247,1,2,4,5.95,0.25,0.25
tt0023592,tt0023944,1,1,3,4.55,0.333333,0.333333
tt0023592,tt0024382,1,1,3,4.8,0.333333,0.333333
tt0023592,tt0024761,1,1,3,4.55,0.333333,0.333333
tt0023592,tt0024857,1,1,3,5.15,0.333333,0.333333
tt0023592,tt0025024,1,1,3,5.0,0.333333,0.333333
tt0023592,tt0025687,1,1,3,4.5,0.333333,0.333333
tt0023592,tt0025856,1,1,3,5.55,0.333333,0.333333
tt0023592,tt0026002,1,1,3,5.05,0.333333,0.333333
tt0023592,tt0026163,1,0,2,4.75,0.5,0.5
tt0023592,tt0026259,1,1,3,4.6,0.333333,0.333333
tt0023592,tt0026435,1,1,3,5.35,0.333333,0.333333
tt0023592,tt0027066,1,1,3,2.05,0.333333,0.333333
tt0023592,tt0027103,1,1,3,5.2,0.333333,0.333333
tt0023592,tt0027142,1,0,2,5.65,0.5,0.5
tt0023592,tt0027365,1,0,2,4.9,0.5,0.5
tt0023592,tt0027452,1,1,3,4.7,0.333333,0.333333
tt0023592,tt0027462,1,1,3,5.05,0.333333,0.333333
tt0023592,tt0027568,1,1,3,4.75,0.333333,0.333333
tt0023592,tt0027654,1,1,3,4.3,0.333333,0.333333
tt0023592,tt0027801,1,1,3,3.8,0.333333,0.333333
tt0023592,tt0027807,1,0,2,5.1,0.5,0.5
tt0023592,tt0027829,1,0,2,5.2,0.5,0.5
tt0023592,tt0027970,1,1,3,4.8,0.333333,0.333333
tt0023592,tt0028342,1,0,2,5.15,0.5,0.5
tt0023592,tt0028375,1,0,2,5.15,0.5,0.5
tt0023592,tt0029247,1,1,3,5.5,0.333333,0.333333
tt0023944,tt0024382,1,2,4,5.25,0.25,0.25
tt0023944,tt0024761,1,1,3,5.0,0.333333,0.333333
tt0023944,tt0025024,1,1,3,5.45,0.333333,0.333333
tt0023944,tt0025856,1,1,3,6.0,0.333333,0.333333
tt0023944,tt0026002,1,1,3,5.5,0.333333,0.333333
tt0023944,tt0026163,1,0,2,5.2,0.5,0.5
tt0023944,tt0026259,1,1,3,5.05,0.333333,0.333333
tt0023944,tt0026435,1,1,3,5.8,0.333333,0.333333
tt0023944,tt0027066,1,1,3,2.5,0.333333,0.333333
tt0023944,tt0027103,1,1,3,5.65,0.333333,0.333333
tt0023944,tt0027142,1,0,2,6.1,0.5,0.5
tt0023944,tt0027365,1,0,2,5.35,0.5,0.5
tt0023944,tt0027452,1,2,4,5.15,0.25,0.25
tt0023944,tt0027462,1,1,3,5.5,0.333333,0.333333
tt0023944,tt0027654,1,1,3,4.75,0.333333,0.333333
tt0023944,tt0027801,1,1,3,4.25,0.333333,0.333333
tt0023944,tt0027807,1,1,3,5.55,0.333333,0.333333
tt0023944,tt0027829,1,0,2,5.65,0.5,0.5
tt0023944,tt0027970,1,1,3,5.25,0.333333,0.333333
tt0023944,tt0028342,1,0,2,5.6,0.5,0.5
tt0023944,tt0028375,1,0,2,5.6,0.5,0.5
tt0023944,tt0029247,1,1,3,5.95,0.333333,0.333333
tt0024382,tt0024761,1,1,3,5.25,0.333333,0.333333
tt0024382,tt0025024,1,1,3,5.7,0.333333,0.333333
tt0024382,tt0025687,1,1,3,5.2,0.333333,0.333333
tt0024382,tt0025856,1,1,3,6.25,0.333333,0.333333
tt0024382,tt0026002,1,1,3,5.75,0.333333,0.333333
tt0024382,tt0026163,1,0,2,5.45,0.5,0.5
tt0024382,tt0026259,1,1,3,5.3,0.333333,0.333333
tt0024382,tt0026435,1,1,3,6.05,0.333333,0.333333
tt0024382,tt0027103,1,1,3,5.9,0.333333,0.333333
tt0024382,tt0027142,1,0,2,6.35,0.5,0.5
tt0024382,tt0027365,1,0,2,5.6,0.5,0.5
tt0024382,tt0027452,1,2,4,5.4,0.25,0.25
tt0024382,tt0027462,1,1,3,5.75,0.333333,0.333333
tt0024382,tt0027568,1,1,3,5.45,0.333333,0.333333
tt0024382,tt0027654,1,1,3,5.0,0.333333,0.333333
tt0024382,tt0027801,1,1,3,4.5,0.333333,0.333333
tt0024382,tt0027807,1,1,3,5.8,0.333333,0.333333
tt0024382,tt0027829,1,0,2,5.9,0.5,0.5
tt0024382,tt0027970,1,1,3,5.5,0.333333,0.333333
tt0024382,tt0028342,1,0,2,5.85,0.5,0.5
tt0024382,tt0028375,1,0,2,5.85,0.5,0.5
tt0024382,tt0029247,1,1,3,6.2,0.333333,0.333333
tt0024761,tt0024857,1,1,3,5.6,0.333333,0.333333
tt0024761,tt0025024,1,1,3,5.45,0.333333,0.333333
tt0024761,tt0025687,1,1,3,4.95,0.333333,0.333333
tt0024761,tt0026002,1,1,3,5.5,0.333333,0.333333
tt0024761,tt0026163,1,1,3,5.2,0.333333,0.333333
tt0024761,tt0026259,1,1,3,5.05,0.333333,0.333333
tt0024761,tt0026435,1,1,3,5.8,0.333333,0.333333
tt0024761,tt0027066,1,1,3,2.5,0.333333,0.333333
tt0024761,tt0027103,1,2,4,5.65,0.25,0.25
tt0024761,tt0027142,1,0,2,6.1,0.5,0.5
tt0024761,tt0027365,1,0,2,5.35,0.5,0.5
tt0024761,tt0027452,1,1,3,5.15,0.333333,0.333333
tt0024761,tt0027462,1,2,4,5.5,0.25,0.25
tt0024761,tt0027568,1,2,4,5.2,0.25,0.25
tt0024761,tt0027654,1,1,3,4.75,0.333333,0.333333
tt0024761,tt0027801,1,1,3,4.25,0.333333,0.333333
tt0024761,tt0027807,1,0,2,5.55,0.5,0.5
tt0024761,tt0027829,1,0,2,5.65,0.5,0.5
tt0024761,tt0027970,1,2,4,5.25,0.25,0.25
tt0024761,tt0028342,1,1,3,5.6,0.333333,0.333333
tt0024761,tt0028375,1,1,3,5.6,0.333333,0.333333
tt0024761,tt0029247,1,2,4,5.95,0.25,0.25
tt0024857,tt0025024,1,1,3,6.05,0.333333,0.333333
tt0024857,tt0025856,1,2,4,6.6,0.25,0.25
tt0024857,tt0026002,1,1,3,6.1,0.333333,0.333333
tt0024857,tt0026163,1,0,2,5.8,0.5,0.5
tt0024857,tt0026259,1,2,4,5.65,0.25,0.25
tt0024857,tt0026435,1,1,3,6.4,0.333333,0.333333
tt0024857,tt0027066,1,1,3,3.1,0.333333,0.333333
tt0024857,tt0027103,1,1,3,6.25,0.333333,0.333333
tt0024857,tt0027142,1,0,2,6.7,0.5,0.5
tt0024857,tt0027365,1,1,3,5.95,0.333333,0.333333
tt0024857,tt0027452,1,1,3,5.75,0.333333,0.333333
tt0024857,tt0027462,1,1,3,6.1,0.333333,0.333333
tt0024857,tt0027654,1,1,3,5.35,0.333333,0.333333
tt0024857,tt0027801,1,1,3,4.85,0.333333,0.333333
tt0024857,tt0027807,1,1,3,6.15,0.333333,0.333333
tt0024857,tt0027829,1,0,2,6.25,0.5,0.5
tt0024857,tt0027970,1,1,3,5.85,0.333333,0.333333
tt0024857,tt0028342,1,1,3,6.2,0.333333,0.333333
tt0024857,tt0028375,1,0,2,6.2,0.5,0.5
tt0024857,tt0029247,1,2,4,6.55,0.25,0.25
tt0025024,tt0025687,1,1,3,5.4,0.333333,0.333333
tt0025024,tt0025856,1,1,3,6.45,0.333333,0.333333
tt0025024,tt0026163,1,0,2,5.65,0.5,0.5
tt0025024,tt0026259,1,1,3,5.5,0.333333,0.333333
tt0025024,tt0026435,1,1,3,6.25,0.333333,0.333333
tt0025024,tt0027066,1,1,3,2.95,0.333333,0.333333
tt0025024,tt0027103,1,1,3,6.1,0.333333,0.333333
tt0025024,tt0027365,1,0,2,5.8,0.5,0.5
tt0025024,tt0027452,1,1,3,5.6,0.333333,0.333333
tt0025024,tt0027462,1,1,3,5.95,0.333333,0.333333
tt0025024,tt0027568,1,1,3,5.65,0.333333,0.333333
tt0025024,tt0027654,1,1,3,5.2,0.333333,0.333333
tt0025024,tt0027801,1,1,3,4.7,0.333333,0.333333
tt0025024,tt0027807,1,0,2,6.0,0.5,0.5
tt0025024,tt0027829,1,0,2,6.1,0.5,0.5
tt0025024,tt0027970,1,1,3,5.7,0.333333,0.333333
tt0025024,tt0028342,1,0,2,6.05,0.5,0.5
tt0025024,tt0028375,1,0,2,6.05,0.5,0.5
tt0025024,tt0029247,1,1,3,6.4,0.333333,0.333333
tt0025687,tt0025856,1,1,3,5.95,0.333333,0.333333
tt0025687,tt0026163,1,0,2,5.15,0.5,0.5
tt0025687,tt0026259,1,1,3,5.0,0.333333,0.333333
tt0025687,tt0026435,1,1,3,5.75,0.333333,0.333333
tt0025687,tt0027066,1,1,3,2.45,0.333333,0.333333
tt0025687,tt0027103,1,1,3,5.6,0.333333,0.333333
tt0025687,tt0027142,1,0,2,6.05,0.5,0.5
tt0025687,tt0027365,1,0,2,5.3,0.5,0.5
tt0025687,tt0027452,1,1,3,5.1,0.333333,0.333333
tt0025687,tt0027462,1,1,3,5.45,0.333333,0.333333
tt0025687,tt0027568,1,1,3,5.15,0.333333,0.333333
tt0025687,tt0027654,1,1,3,4.7,0.333333,0.333333
tt0025687,tt0027801,1,1,3,4.2,0.333333,0.333333
tt0025687,tt0027807,1,0,2,5.5,0.5,0.5
tt0025687,tt0028342,1,0,2,5.55,0.5,0.5
tt0025687,tt0028375,1,0,2,5.55,0.5,0.5
tt0025687,tt0029247,1,1,3,5.9,0.333333,0.333333
tt0025856,tt0026002,1,1,3,6.5,0.333333,0.333333
tt0025856,tt0026259,1,3,5,6.05,0.2,0.2
tt0025856,tt0027066,1,2,4,3.5,0.25,0.25
tt0025856,tt0027103,1,2,4,6.65,0.25,0.25
tt0025856,tt0027142,1,0,2,7.1,0.5,0.5
tt0025856,tt0027365,1,2,4,6.35,0.25,0.25
tt0025856,tt0027452,1,1,3,6.15,0.333333,0.333333
tt0025856,tt0027462,1,1,3,6.5,0.333333,0.333333
tt0025856,tt0027568,1,2,4,6.2,0.25,0.25
tt0025856,tt0027654,1,1,3,5.75,0.333333,0.333333
tt0025856,tt0027801,1,1,3,5.25,0.333333,0.333333
tt0025856,tt0027807,1,1,3,6.55,0.333333,0.333333
tt0025856,tt0027970,1,1,3,6.25,0.333333,0.333333
tt0025856,tt0028342,1,1,3,6.6,0.333333,0.333333
tt0025856,tt0029247,1,2,4,6.95,0.25,0.25
tt0026002,tt0026163,1,0,2,5.7,0.5,0.5
tt0026002,tt0026259,1,1,3,5.55,0.333333,0.333333
tt0026002,tt0027066,1,1,3,3.0,0.333333,0.333333
tt0026002,tt0027103,1,1,3,6.15,0.333333,0.333333
tt0026002,tt0027142,1,0,2,6.6,0.5,0.5
tt0026002,tt0027452,1,1,3,5.65,0.333333,0.333333
tt0026002,tt0027462,1,1,3,6.0,0.333333,0.333333
tt0026002,tt0027654,1,1,3,5.25,0.333333,0.333333
tt0026002,tt0027801,1,1,3,4.75,0.333333,0.333333
tt0026002,tt0027807,1,0,2,6.05,0.5,0.5
tt0026002,tt0027829,1,0,2,6.15,0.5,0.5
tt0026002,tt0027970,1,1,3,5.75,0.333333,0.333333
tt0026002,tt0028342,1,0,2,6.1,0.5,0.5
tt0026002,tt0028375,1,0,2,6.1,0.5,0.5
tt0026002,tt0029247,1,1,3,6.45,0.333333,0.333333
tt0026163,tt0026259,1,0,2,5.25,0.5,0.5
tt0026163,tt0027066,1,0,2,2.7,0.5,0.5
tt0026163,tt0027103,1,1,3,5.85,0.333333,0.333333
tt0026163,tt0027142,1,0,2,6.3,0.5,0.5
tt0026163,tt0027365,1,1,3,5.55,0.333333,0.333333
tt0026163,tt0027452,1,0,2,5.35,0.5,0.5
tt0026163,tt0027568,1,1,3,5.4,0.333333,0.333333
tt0026163,tt0027654,1,0,2,4.95,0.5,0.5
tt0026163,tt0027801,1,0,2,4.45,0.5,0.5
tt0026163,tt0027807,1,0,2,5.75,0.5,0.5
tt0026163,tt0027829,1,1,3,5.85,0.333333,0.333333
tt0026163,tt0027970,1,1,3,5.45,0.333333,0.333333
tt0026163,tt0028342,1,1,3,5.8,0.333333,0.333333
tt0026163,tt0028375,1,1,3,5.8,0.333333,0.333333
tt0026163,tt0029247,1,1,3,6.15,0.333333,0.333333
tt0026259,tt0026435,1,2,4,5.85,0.25,0.25
tt0026259,tt0027142,1,0,2,6.15,0.5,0.5
tt0026259,tt0027365,1,2,4,5.4,0.25,0.25
tt0026259,tt0027452,1,1,3,5.2,0.333333,0.333333
tt0026259,tt0027462,1,1,3,5.55,0.333333,0.333333
tt0026259,tt0027568,1,2,4,5.25,0.25,0.25
tt0026259,tt0027654,1,1,3,4.8,0.333333,0.333333
tt0026259,tt0027801,1,1,3,4.3,0.333333,0.333333
tt0026259,tt0027807,1,1,3,5.6,0.333333,0.333333
tt0026259,tt0027829,1,0,2,5.7,0.5,0.5
tt0026259,tt0028342,1,1,3,5.65,0.333333,0.333333
tt0026259,tt0028375,1,0,2,5.65,0.5,0.5
tt0026259,tt0029247,1,2,4,6.0,0.25,0.25
tt0026435,tt0027066,1,2,4,3.3,0.25,0.25
tt0026435,tt0027103,1,2,4,6.45,0.25,0.25
tt0026435,tt0027142,1,0,2,6.9,0.5,0.5
tt0026435,tt0027452,1,1,3,5.95,0.333333,0.333333
tt0026435,tt0027568,1,1,3,6.0,0.333333,0.333333
tt0026435,tt0027654,1,1,3,5.55,0.333333,0.333333
tt0026435,tt0027801,1,1,3,5.05,0.333333,0.333333
tt0026435,tt0027807,1,0,2,6.35,0.5,0.5
tt0026435,tt0027829,1,1,3,6.45,0.333333,0.333333
tt0026435,tt0027970,1,1,3,6.05,0.333333,0.333333
tt0026435,tt0028342,1,0,2,6.4,0.5,0.5
tt0026435,tt0028375,1,0,2,6.4,0.5,0.5
tt0026435,tt0029247,1,1,3,6.75,0.333333,0.333333
tt0027066,tt0027103,1,2,4,3.15,0.25,0.25
tt0027066,tt0027142,1,1,3,3.6,0.333333,0.333333
tt0027066,tt0027365,1,1,3,2.85,0.333333,0.333333
tt0027066,tt0027452,1,1,3,2.65,0.333333,0.333333
tt0027066,tt0027462,1,1,3,3.0,0.333333,0.333333
tt0027066,tt0027568,1,1,3,2.7,0.333333,0.333333
tt0027066,tt0027654,1,1,3,2.25,0.333333,0.333333
tt0027066,tt0027801,1,1,3,1.75,0.333333,0.333333
tt0027066,tt0027807,1,1,3,3.05,0.333333,0.333333
tt0027066,tt0027829,1,0,2,3.15,0.5,0.5
tt0027066,tt0027970,1,1,3,2.75,0.333333,0.333333
tt0027066,tt0028342,1,1,3,3.1,0.333333,0.333333
tt0027066,tt0028375,1,1,3,3.1,0.333333,0.333333
tt0027066,tt0029247,1,1,3,3.45,0.333333,0.333333
tt0027103,tt0027142,1,0,2,6.75,0.5,0.5
tt0027103,tt0027452,1,1,3,5.8,0.333333,0.333333
tt0027103,tt0027462,1,2,4,6.15,0.25,0.25
tt0027103,tt0027568,1,2,4,5.85,0.25,0.25
tt0027103,tt0027654,1,1,3,5.4,0.333333,0.333333
tt0027103,tt0027801,1,1,3,4.9,0.333333,0.333333
tt0027103,tt0027807,1,0,2,6.2,0.5,0.5
tt0027103,tt0027829,1,0,2,6.3,0.5,0.5
tt0027103,tt0028342,1,1,3,6.25,0.333333,0.333333
tt0027103,tt0028375,1,1,3,6.25,0.333333,0.333333
tt0027103,tt0029247,1,2,4,6.6,0.25,0.25
tt0027142,tt0027365,1,0,2,6.45,0.5,0.5
tt0027142,tt0027452,1,0,2,6.25,0.5,0.5
tt0027142,tt0027462,1,0,2,6.6,0.5,0.5
tt0027142,tt0027568,1,0,2,6.3,0.5,0.5
tt0027142,tt0027654,1,0,2,5.85,0.5,0.5
tt0027142,tt0027801,1,0,2,5.35,0.5,0.5
tt0027142,tt0027807,1,1,3,6.65,0.333333,0.333333
tt0027142,tt0027829,1,0,2,6.75,0.5,0.5
tt0027142,tt0027970,1,0,2,6.35,0.5,0.5
tt0027142,tt0028342,1,1,3,6.7,0.333333,0.333333
tt0027142,tt0028375,1,1,3,6.7,0.333333,0.333333
tt0027142,tt0029247,1,0,2,7.05,0.5,0.5
tt0027365,tt0027462,1,0,2,5.85,0.5,0.5
tt0027365,tt0027568,1,1,3,5.55,0.333333,0.333333
tt0027365,tt0027801,1,0,2,4.6,0.5,0.5
tt0027365,tt0027829,1,1,3,6.0,0.333333,0.333333
tt0027365,tt0027970,1,0,2,5.6,0.5,0.5
tt0027365,tt0028342,1,1,3,5.95,0.333333,0.333333
tt0027365,tt0028375,1,0,2,5.95,0.5,0.5
tt0027452,tt0027462,1,1,3,5.65,0.333333,0.333333
tt0027452,tt0027568,1,1,3,5.35,0.333333,0.333333
tt0027452,tt0027829,1,0,2,5.8,0.5,0.5
tt0027452,tt0027970,1,1,3,5.4,0.333333,0.333333
tt0027452,tt0028342,1,0,2,5.75,0.5,0.5
tt0027452,tt0028375,1,0,2,5.75,0.5,0.5
tt0027452,tt0029247,1,1,3,6.1,0.333333,0.333333
tt0027462,tt0027568,1,2,4,5.7,0.25,0.25
tt0027462,tt0027654,1,1,3,5.25,0.333333,0.333333
tt0027462,tt0027801,1,1,3,4.75,0.333333,0.333333
tt0027462,tt0027807,1,0,2,6.05,0.5,0.5
tt0027462,tt0027829,1,0,2,6.15,0.5,0.5
tt0027462,tt0027970,1,2,4,5.75,0.25,0.25
tt0027462,tt0028342,1,1,3,6.1,0.333333,0.333333
tt0027462,tt0028375,1,1,3,6.1,0.333333,0.333333
tt0027462,tt0029247,1,2,4,6.45,0.25,0.25
tt0027568,tt0027654,1,1,3,4.95,0.333333,0.333333
tt0027568,tt0027801,1,1,3,4.45,0.333333,0.333333
tt0027568,tt0027829,1,0,2,5.85,0.5,0.5
tt0027568,tt0027970,1,2,4,5.45,0.25,0.25
tt0027568,tt0028342,1,2,4,5.8,0.25,0.25
tt0027568,tt0029247,1,3,5,6.15,0.2,0.2
tt0027654,tt0027801,1,1,3,4.0,0.333333,0.333333
tt0027654,tt0027829,1,0,2,5.4,0.5,0.5
tt0027654,tt0027970,1,1,3,5.0,0.333333,0.333333
tt0027654,tt0028342,1,0,2,5.35,0.5,0.5
tt0027654,tt0028375,1,0,2,5.35,0.5,0.5
tt0027654,tt0029247,1,1,3,5.7,0.333333,0.333333
tt0027801,tt0027807,1,0,2,4.8,0.5,0.5
tt0027801,tt0027829,1,0,2,4.9,0.5,0.5
tt0027801,tt0027970,1,1,3,4.5,0.333333,0.333333
tt0027801,tt0028342,1,0,2,4.85,0.5,0.5
tt0027801,tt0028375,1,0,2,4.85,0.5,0.5
tt0027801,tt0029247,1,1,3,5.2,0.333333,0.333333
tt0027807,tt0027970,1,0,2,5.8,0.5,0.5
tt0027807,tt0028342,1,2,4,6.15,0.25,0.25
tt0027807,tt0028375,1,1,3,6.15,0.333333,0.333333
tt0027807,tt0029247,1,1,3,6.5,0.333333,0.333333
tt0027829,tt0027970,1,0,2,5.9,0.5,0.5
tt0027829,tt0028342,1,0,2,6.25,0.5,0.5
tt0027829,tt0028375,1,0,2,6.25,0.5,0.5
tt0027829,tt0029247,1,0,2,6.6,0.5,0.5
tt0027970,tt0028342,1,1,3,5.85,0.333333,0.333333
tt0027970,tt0028375,1,1,3,5.85,0.333333,0.333333
tt0027970,tt0029247,1,2,4,6.2,0.25,0.25
tt0028342,tt0028375,1,2,4,6.2,0.25,0.25
tt0028342,tt0029247,1,2,4,6.55,0.25,0.25
tt0028375,tt0029247,1,1,3,6.55,0.333333,0.333333
tt0002337,tt0003664,1,0,2,2.6,0.5,0.5
tt0002337,tt0004431,1,0,2,5.75,0.5,0.5
tt0002337,tt0005884,1,0,2,4.9,0.5,0.5
tt0002337,tt0005965,1,0,2,2.6,0.5,0.5
tt0002337,tt0006016,1,0,2,2.6,0.5,0.5
tt0002337,tt0006043,1,0,2,5.1,0.5,0.5
tt0002337,tt0006852,1,0,2,2.6,0.5,0.5
tt0002337,tt0007022,1,0,2,2.6,0.5,0.5
tt0002337,tt0007065,1,0,2,2.6,0.5,0.5
tt0002337,tt0007272,1,0,2,6.4,0.5,0.5
tt0002337,tt0007531,1,0,2,2.6,0.5,0.5
tt0002337,tt0007612,1,0,2,2.6,0.5,0.5
tt0002337,tt0008031,1,0,2,5.35,0.5,0.5
tt0002337,tt0008504,1,0,2,2.6,0.5,0.5
tt0002337,tt0008668,1,0,2,2.6,0.5,0.5
tt0002337,tt0008920,1,0,2,2.6,0.5,0.5
tt0002337,tt0008987,1,0,2,2.6,0.5,0.5
tt0002337,tt0009474,1,0,2,2.6,0.5,0.5
tt0002337,tt0009504,1,0,2,2.6,0.5,0.5
