source,target,peso
tt0003442,tt0004257,0.3
tt0003442,tt0004306,-1.6
tt0003442,tt0005353,-0.9
tt0003442,tt0007060,0.8
tt0003442,tt0007361,0.0
tt0003442,tt0009549,-0.4
tt0003442,tt0009741,0.4
tt0003442,tt0010565,0.2
tt0003449,tt0004829,0.9
tt0003449,tt0005733,-1.2
tt0003471,tt0003589,0.8
tt0003471,tt0005739,0.3
tt0003471,tt0005931,0.6
tt0003471,tt0006040,-1.0
tt0003471,tt0006373,-0.2
tt0003471,tt0006709,-0.2
tt0003471,tt0007021,-1.7
tt0003471,tt0007034,-0.4
tt0003471,tt0007094,-1.4
tt0003471,tt0007278,0.8
tt0003471,tt0007795,0.0
tt0003471,tt0009017,-0.6
tt0003471,tt0010466,0.5
tt0003471,tt0012366,0.0
tt0003545,tt0003335,-1.0
tt0003545,tt0003596,-0.1
tt0003545,tt0006084,0.0
tt0003545,tt0006726,0.0
tt0003587,tt0003324,-0.1
tt0003587,tt0005400,0.5
tt0003587,tt0005579,0.4
tt0003587,tt0006052,0.7
tt0003587,tt0013538,0.1
tt0003587,tt0014858,-1.0
tt0003587,tt0017077,-0.4
tt0003589,tt0005739,0.5
tt0003589,tt0005931,0.8
tt0003589,tt0006040,-0.8
tt0003589,tt0006373,0.0
tt0003589,tt0006709,0.0
tt0003589,tt0007021,-1.5
tt0003589,tt0007034,-0.2
tt0003589,tt0007094,-1.2
tt0003589,tt0007795,0.2
tt0003589,tt0009017,-0.4
tt0003589,tt0010466,0.7
tt0003589,tt0012366,0.2
tt0003595,tt0006730,-0.6
tt0003595,tt0007362,0.3
tt0003595,tt0011339,0.5
tt0003595,tt0015353,0.1
tt0003595,tt0018318,0.5
tt0003596,tt0003335,0.1
tt0003600,tt0003965,0.6
tt0003608,tt0004345,0.7
tt0003608,tt0008840,-0.4
tt0003609,tt0002163,-0.6
tt0003609,tt0002348,0.0
tt0003617,tt0005522,-1.1
tt0003625,tt0003039,0.4
tt0003625,tt0005805,-1.0
tt0003625,tt0006241,-1.6
tt0003625,tt0015998,-0.4
tt0003625,tt0017130,0.0
tt0003625,tt0018269,-0.5
tt0003630,tt0003735,0.3
tt0003630,tt0004712,-0.6
tt0003630,tt0006666,0.0
tt0003630,tt0007910,-0.9
tt0003630,tt0008725,-0.2
tt0003630,tt0008826,-0.1
tt0003630,tt0009419,0.5
tt0003630,tt0009771,0.9
tt0003630,tt0009853,0.2
tt0003630,tt0010358,-0.2
tt0003630,tt0011011,0.7
tt0003630,tt0011137,0.9
tt0003630,tt0012192,0.4
tt0003630,tt0012365,0.4
tt0003630,tt0013619,-0.3
tt0003630,tt0014171,0.9
tt0003630,tt0014191,0.2
tt0003630,tt0015339,-0.2
tt0003630,tt0016384,-0.2
tt0003630,tt0016850,-0.2
tt0003630,tt0016930,0.8
tt0003630,tt0017462,0.6
tt0003630,tt0017946,0.2
tt0003630,tt0018159,0.0
tt0003632,tt0010323,-0.9
tt0003632,tt0014146,0.9
tt0003632,tt0014397,0.4
tt0003632,tt0015202,0.1
tt0003643,tt0006864,-0.2
tt0003643,tt0009130,0.6
tt0003643,tt0009133,0.2
tt0003643,tt0009150,0.9
tt0003643,tt0009968,0.2
tt0003643,tt0010108,0.7
tt0003643,tt0010484,0.4
tt0003643,tt0010806,0.5
tt0003643,tt0011841,0.1
tt0003643,tt0012532,0.1
tt0003643,tt0015018,0.6
tt0003643,tt0016308,0.8
tt0003643,tt0018678,0.9
tt0003657,tt0005193,-0.7
tt0003657,tt0008044,0.9
tt0003657,tt0009960,0.7
tt0003657,tt0010032,0.9
tt0003657,tt0016523,0.4
tt0003665,tt0003643,0.9
tt0003665,tt0006864,-0.3
tt0003665,tt0009130,0.5
tt0003665,tt0009133,0.1
tt0003665,tt0009150,0.8
tt0003665,tt0009968,0.1
tt0003665,tt0010108,0.6
tt0003665,tt0010484,0.3
tt0003665,tt0010806,0.4
tt0003665,tt0011841,0.0
tt0003665,tt0012532,0.0
tt0003665,tt0015018,0.5
tt0003665,tt0016308,0.7
tt0003665,tt0018678,0.8
tt0003670,tt0005180,0.4
tt0003670,tt0005756,0.7
tt0003670,tt0005945,0.8
tt0003670,tt0006942,-0.2
tt0003686,tt0005535,-0.1
tt0003686,tt0007462,0.8
tt0003686,tt0009666,0.8
tt0003686,tt0013404,0.8
tt0003686,tt0018137,-0.5
tt0003692,tt0004155,0.5
tt0003692,tt0004496,-0.5
tt0003692,tt0005974,-0.3
tt0003692,tt0006409,-0.8
tt0003698,tt0004294,0.5
tt0003698,tt0004792,0.5
tt0003698,tt0005059,0.6
tt0003698,tt0005060,0.8
tt0003698,tt0005402,0.5
tt0003698,tt0005589,0.8
tt0003698,tt0005984,0.3
tt0003698,tt0006605,0.5
tt0003698,tt0007038,0.3
tt0003698,tt0007857,0.0
tt0003698,tt0008150,0.7
tt0003698,tt0008519,0.9
tt0003698,tt0009440,0.9
tt0003698,tt0009704,0.5
tt0003698,tt0009781,-0.2
tt0003698,tt0009796,0.4
tt0003698,tt0010071,0.5
tt0003698,tt0010418,0.1
tt0003698,tt0010566,-0.2
tt0003698,tt0011865,0.4
tt0003698,tt0011909,0.5
tt0003698,tt0012181,0.4
tt0003698,tt0012187,0.5
tt0003698,tt0013372,0.8
tt0003698,tt0013574,0.4
tt0003698,tt0013902,0.1
tt0003698,tt0014532,0.3
tt0003698,tt0014881,0.5
tt0003698,tt0015433,0.9
tt0003698,tt0015867,0.1
tt0003698,tt0016294,0.8
tt0003698,tt0017259,0.9
tt0003698,tt0017519,0.4
tt0003698,tt0018054,-0.2
tt0003724,tt0004630,0.7
tt0003724,tt0005979,0.0
tt0003724,tt0006557,0.1
tt0003724,tt0009306,-0.2
tt0003724,tt0012405,0.7
tt0003724,tt0012836,0.3
tt0003724,tt0012920,0.2
tt0003731,tt0003362,-0.2
tt0003731,tt0004307,0.3
tt0003731,tt0004415,0.3
tt0003731,tt0004757,-0.8
tt0003731,tt0005921,-1.4
tt0003735,tt0004712,0.1
tt0003735,tt0006666,0.7
tt0003735,tt0007910,-0.2
tt0003735,tt0008725,0.5
tt0003735,tt0008826,0.6
tt0003735,tt0009853,0.9
tt0003735,tt0010358,0.5
tt0003735,tt0013619,0.4
tt0003735,tt0014191,0.9
tt0003735,tt0015339,0.5
tt0003735,tt0016384,0.5
tt0003735,tt0016850,0.5
tt0003735,tt0017946,0.9
tt0003735,tt0018159,0.7
tt0003743,tt0003698,-1.0
tt0003743,tt0003774,0.7
tt0003743,tt0004208,0.6
tt0003743,tt0004294,-0.5
tt0003743,tt0004314,0.8
tt0003743,tt0004434,-0.2
tt0003743,tt0004635,-0.6
tt0003743,tt0004766,0.5
tt0003743,tt0004792,-0.5
tt0003743,tt0004905,0.9
tt0003743,tt0005059,-0.4
tt0003743,tt0005060,-0.2
tt0003743,tt0005393,0.8
tt0003743,tt0005402,-0.5
tt0003743,tt0005589,-0.2
tt0003743,tt0005879,0.0
tt0003743,tt0005984,-0.7
tt0003743,tt0006140,0.4
tt0003743,tt0006243,0.5
tt0003743,tt0006605,-0.5
tt0003743,tt0006770,0.1
tt0003743,tt0007038,-0.7
tt0003743,tt0007473,0.0
tt0003743,tt0007857,-1.0
tt0003743,tt0008150,-0.3
tt0003743,tt0008266,0.3
tt0003743,tt0008519,-0.1
tt0003743,tt0008786,0.1
tt0003743,tt0009440,-0.1
tt0003743,tt0009702,0.7
tt0003743,tt0009704,-0.5
tt0003743,tt0009781,-1.2
tt0003743,tt0009796,-0.6
tt0003743,tt0009892,0.7
tt0003743,tt0010071,-0.5
tt0003743,tt0010137,0.1
tt0003743,tt0010418,-0.9
tt0003743,tt0010515,0.5
tt0003743,tt0010566,-1.2
tt0003743,tt0011716,0.3
tt0003743,tt0011865,-0.6
tt0003743,tt0011909,-0.5
tt0003743,tt0012181,-0.6
tt0003743,tt0012187,-0.5
tt0003743,tt0013372,-0.2
tt0003743,tt0013574,-0.6
tt0003743,tt0013817,0.3
tt0003743,tt0013902,-0.9
tt0003743,tt0014532,-0.7
tt0003743,tt0014881,-0.5
tt0003743,tt0015433,-0.1
tt0003743,tt0015867,-0.9
tt0003743,tt0016294,-0.2
tt0003743,tt0017141,0.8
tt0003743,tt0017259,-0.1
tt0003743,tt0017519,-0.6
tt0003743,tt0018054,-1.2
tt0003752,tt0005384,0.3
tt0003752,tt0005809,-0.3
tt0003752,tt0005905,-0.6
tt0003752,tt0007684,0.8
tt0003752,tt0009615,-0.8
tt0003768,tt0004337,-3.3
tt0003768,tt0004937,-2.1
tt0003768,tt0005423,-2.1
tt0003768,tt0006037,-2.9
tt0003768,tt0011652,-1.4
tt0003768,tt0011738,-2.2
tt0003768,tt0014570,-2.0
tt0003768,tt0015313,-1.3
tt0003768,tt0015662,-1.5
tt0003768,tt0015900,-1.2
tt0003771,tt0007118,0.1
tt0003772,tt0003670,0.5
tt0003772,tt0005180,-0.1
tt0003772,tt0005302,0.6
tt0003772,tt0005756,0.2
tt0003772,tt0005945,0.3
tt0003772,tt0006942,-0.7
tt0003772,tt0010292,0.9
tt0003774,tt0003698,0.3
tt0003774,tt0004208,0.9
tt0003774,tt0004635,0.7
tt0003774,tt0005879,0.3
tt0003774,tt0005984,-0.4
tt0003774,tt0008266,0.6
tt0003774,tt0009704,-0.2
tt0003774,tt0010515,0.8
tt0003774,tt0010566,-0.9
tt0003774,tt0013902,-0.6
tt0003774,tt0017259,0.2
tt0003804,tt0010490,0.8
tt0003816,tt0004633,-0.3
tt0003816,tt0007201,-0.7
tt0003817,tt0004182,-4.2
tt0003817,tt0005034,-2.9
tt0003817,tt0005298,-2.5
tt0003817,tt0008489,-2.7
tt0003817,tt0009278,-3.3
tt0003817,tt0009706,-3.5
tt0003817,tt0010178,-2.1
tt0003817,tt0013434,-0.3
tt0003817,tt0013793,-1.3
tt0003830,tt0004465,-0.3
tt0003830,tt0007339,-0.8
tt0003830,tt0009991,-0.1
tt0003830,tt0010114,0.7
tt0003838,tt0002305,-0.8
tt0003838,tt0004223,0.6
tt0003838,tt0004854,0.6
tt0003838,tt0006592,0.9
tt0003838,tt0006688,0.4
tt0003838,tt0007368,0.5
tt0003838,tt0012937,0.8
tt0003838,tt0014689,0.9
tt0003838,tt0018646,-0.5
tt0003870,tt0002685,0.9
tt0003870,tt0003014,-0.3
tt0003870,tt0003150,-0.5
tt0003870,tt0004003,0.1
tt0003870,tt0004047,-0.2
tt0003870,tt0006108,-1.2
tt0003870,tt0006617,0.6
tt0003870,tt0006761,0.8
tt0003870,tt0007355,0.1
tt0003870,tt0007446,0.3
tt0003870,tt0008663,-0.6
tt0003870,tt0008710,0.0
tt0003870,tt0008879,-0.5
tt0003870,tt0010206,0.1
tt0003870,tt0010298,-0.5
tt0003870,tt0011362,0.3
tt0003870,tt0011370,-0.2
tt0003870,tt0011499,-0.6
tt0003870,tt0012364,-1.3
tt0003870,tt0013452,-0.9
tt0003870,tt0013730,-0.1
tt0003870,tt0014014,-0.2
tt0003870,tt0014302,0.0
tt0003870,tt0014972,-1.0
tt0003870,tt0015702,0.0
tt0003870,tt0016446,-0.9
tt0003870,tt0017350,-0.9
tt0003870,tt0018836,-0.3
tt0003871,tt0003670,-0.1
tt0003871,tt0003772,0.4
tt0003871,tt0005180,-0.7
tt0003871,tt0005302,0.0
tt0003871,tt0005636,0.6
tt0003871,tt0005756,-0.4
tt0003871,tt0005945,-0.3
tt0003871,tt0006942,-1.3
tt0003871,tt0007415,0.4
tt0003871,tt0010292,0.3
tt0003883,tt0009289,0.5
tt0003884,tt0011845,0.3
tt0003884,tt0012048,0.8
tt0003890,tt0003643,0.4
tt0003890,tt0003665,0.5
tt0003890,tt0004181,0.6
tt0003890,tt0004972,0.7
tt0003890,tt0006864,-0.8
tt0003890,tt0009109,0.5
tt0003890,tt0009130,0.0
tt0003890,tt0009133,-0.4
tt0003890,tt0009150,0.3
tt0003890,tt0009559,0.6
tt0003890,tt0009968,-0.4
tt0003890,tt0010108,0.1
tt0003890,tt0010193,0.8
tt0003890,tt0010484,-0.2
tt0003890,tt0010806,-0.1
tt0003890,tt0011415,0.8
tt0003890,tt0011841,-0.5
tt0003890,tt0012532,-0.5
tt0003890,tt0014604,0.7
tt0003890,tt0014672,0.5
tt0003890,tt0015018,0.0
tt0003890,tt0016308,0.2
tt0003890,tt0016420,0.8
tt0003890,tt0017419,0.5
tt0003890,tt0018678,0.3
tt0003897,tt0003692,-0.4
tt0003897,tt0004155,0.1
tt0003897,tt0004465,0.8
tt0003897,tt0004496,-0.9
tt0003897,tt0005974,-1.7
tt0003897,tt0006409,-1.2
tt0003897,tt0007339,0.3
tt0003897,tt0007932,0.9
tt0003897,tt0008411,-0.1
tt0003897,tt0009204,0.4
tt0003897,tt0010357,0.9
tt0003897,tt0012298,0.6
tt0003897,tt0014264,0.7
tt0003897,tt0014365,-1.4
tt0003897,tt0014927,-0.5
tt0003897,tt0015491,0.4
tt0003897,tt0015499,0.5
tt0003897,tt0016480,0.3
tt0003897,tt0016534,0.6
tt0003897,tt0017457,-0.7
tt0003897,tt0017687,0.5
tt0003897,tt0018771,-0.6
tt0003897,tt0018797,0.7
tt0003930,tt0002844,0.9
tt0003930,tt0003037,0.9
tt0003930,tt0003165,0.9
tt0003930,tt0006206,0.5
tt0003930,tt0006886,0.6
tt0003930,tt0008371,0.8
tt0003930,tt0009701,0.7
tt0003930,tt0009757,0.8
tt0003930,tt0009905,0.2
tt0003930,tt0010089,0.7
tt0003930,tt0011110,0.7
tt0003930,tt0013125,0.4
tt0003930,tt0014897,0.2
tt0003952,tt0002844,0.8
tt0003952,tt0003037,0.8
tt0003952,tt0003165,0.8
tt0003952,tt0003930,0.9
tt0003952,tt0006206,0.4
tt0003952,tt0006886,0.5
tt0003952,tt0008371,0.7
tt0003952,tt0009701,0.6
tt0003952,tt0009757,0.7
tt0003952,tt0009905,0.1
tt0003952,tt0010089,0.6
tt0003952,tt0011110,0.6
tt0003952,tt0013125,0.3
tt0003952,tt0014897,0.1
tt0003952,tt0015232,0.9
tt0003960,tt0003131,0.5
tt0003960,tt0013905,-0.2
tt0003973,tt0009481,0.4
tt0003999,tt0002917,0.8
tt0003999,tt0005683,0.7
tt0003999,tt0006386,0.2
tt0003999,tt0006397,0.7
tt0003999,tt0007522,0.8
tt0003999,tt0008672,0.6
tt0003999,tt0009694,0.3
tt0003999,tt0010247,-0.6
tt0003999,tt0010755,-0.3
tt0003999,tt0011157,0.1
tt0003999,tt0012334,-0.3
tt0003999,tt0014108,-0.5
tt0003999,tt0014109,-0.5
tt0003999,tt0018014,-0.2
tt0004003,tt0003014,0.6
tt0004003,tt0003150,0.4
tt0004003,tt0004047,0.7
tt0004003,tt0006108,-0.3
tt0004003,tt0008663,0.3
tt0004003,tt0008710,0.9
tt0004003,tt0008879,0.4
tt0004003,tt0010298,0.4
tt0004003,tt0011370,0.7
tt0004003,tt0011499,0.3
tt0004003,tt0012364,-0.4
tt0004003,tt0013452,0.0
tt0004003,tt0013730,0.8
tt0004003,tt0014014,0.7
tt0004003,tt0014302,0.9
tt0004003,tt0014972,-0.1
tt0004003,tt0015702,0.9
tt0004003,tt0016446,0.0
tt0004003,tt0017350,0.0
tt0004003,tt0018836,0.6
tt0004013,tt0003698,-1.4
tt0004013,tt0003743,-0.4
tt0004013,tt0003774,0.3
tt0004013,tt0004208,0.2
tt0004013,tt0004294,-0.9
tt0004013,tt0004314,0.4
tt0004013,tt0004434,-0.6
tt0004013,tt0004635,-1.0
tt0004013,tt0004766,0.1
tt0004013,tt0004792,-0.9
tt0004013,tt0004866,-0.1
tt0004013,tt0004905,0.5
tt0004013,tt0005059,-0.8
tt0004013,tt0005060,-0.6
tt0004013,tt0005087,0.8
tt0004013,tt0005393,0.4
tt0004013,tt0005402,-0.9
tt0004013,tt0005589,-0.6
tt0004013,tt0005879,-0.4
tt0004013,tt0005984,-1.1
tt0004013,tt0006140,0.0
tt0004013,tt0006243,0.1
tt0004013,tt0006605,-0.9
tt0004013,tt0006770,-0.3
tt0004013,tt0007038,-1.1
tt0004013,tt0007473,-0.4
tt0004013,tt0007857,-1.4
tt0004013,tt0008150,-0.7
tt0004013,tt0008266,-0.1
tt0004013,tt0008519,-0.5
tt0004013,tt0008786,-0.3
tt0004013,tt0009440,-0.5
tt0004013,tt0009650,0.7
tt0004013,tt0009702,0.3
tt0004013,tt0009704,-0.9
tt0004013,tt0009781,-1.6
tt0004013,tt0009796,-1.0
tt0004013,tt0009892,0.3
tt0004013,tt0010071,-0.9
tt0004013,tt0010137,-0.3
tt0004013,tt0010418,-1.3
tt0004013,tt0010515,0.1
tt0004013,tt0010566,-1.6
tt0004013,tt0011716,-0.1
tt0004013,tt0011865,-1.0
tt0004013,tt0011909,-0.9
tt0004013,tt0012181,-1.0
tt0004013,tt0012187,-0.9
tt0004013,tt0013372,-0.6
tt0004013,tt0013574,-1.0
tt0004013,tt0013817,-0.1
tt0004013,tt0013902,-1.3
tt0004013,tt0014532,-1.1
tt0004013,tt0014881,-0.9
tt0004013,tt0015433,-0.5
tt0004013,tt0015867,-1.3
tt0004013,tt0016294,-0.6
tt0004013,tt0017141,0.4
tt0004013,tt0017259,-0.5
tt0004013,tt0017519,-1.0
tt0004013,tt0018054,-1.6
tt0004026,tt0011237,0.5
tt0004027,tt0003804,0.7
tt0004031,tt0005190,-2.7
tt0004038,tt0002305,-1.2
tt0004038,tt0003838,0.6
tt0004038,tt0004223,0.2
tt0004038,tt0004854,0.2
tt0004038,tt0005600,0.9
tt0004038,tt0005719,0.7
tt0004038,tt0006592,0.5
tt0004038,tt0006688,0.0
tt0004038,tt0007368,0.1
tt0004038,tt0008031,0.9
tt0004038,tt0012937,0.4
tt0004038,tt0014689,0.5
tt0004038,tt0016097,0.6
tt0004038,tt0018646,-0.9
tt0004047,tt0003014,0.9
tt0004047,tt0003150,0.7
tt0004047,tt0006108,0.0
tt0004047,tt0008663,0.6
tt0004047,tt0008879,0.7
tt0004047,tt0010298,0.7
tt0004047,tt0011499,0.6
tt0004047,tt0012364,-0.1
tt0004047,tt0013452,0.3
tt0004047,tt0014972,0.2
tt0004047,tt0016446,0.3
tt0004047,tt0017350,0.3
tt0004047,tt0018836,0.9
tt0004052,tt0007326,0.8
tt0004052,tt0010483,0.5
tt0004052,tt0012728,0.7
tt0004052,tt0012879,-0.3
tt0004052,tt0016213,-0.1
tt0004052,tt0017316,0.5
tt0004066,tt0013257,0.2
tt0004099,tt0004457,0.9
tt0004099,tt0004558,0.0
tt0004112,tt0018197,0.6
tt0004121,tt0018082,-0.7
tt0004125,tt0003449,-0.6
tt0004125,tt0004829,-0.7
tt0004125,tt0005733,-2.8
tt0004155,tt0006409,0.7
tt0004179,tt0007590,-0.2
tt0004181,tt0003643,0.8
tt0004181,tt0003665,0.9
tt0004181,tt0006864,-0.4
tt0004181,tt0009109,0.9
tt0004181,tt0009130,0.4
tt0004181,tt0009133,0.0
tt0004181,tt0009150,0.7
tt0004181,tt0009968,0.0
tt0004181,tt0010108,0.5
tt0004181,tt0010484,0.2
tt0004181,tt0010806,0.3
tt0004181,tt0011841,-0.1
tt0004181,tt0012532,-0.1
tt0004181,tt0014672,0.9
tt0004181,tt0015018,0.4
tt0004181,tt0016308,0.6
tt0004181,tt0017419,0.9
tt0004181,tt0018678,0.7
tt0004182,tt0002637,0.9
tt0004182,tt0009278,0.9
tt0004182,tt0009706,0.7
tt0004199,tt0002555,0.4
tt0004199,tt0003309,0.7
tt0004199,tt0003630,0.4
tt0004199,tt0003735,-0.3
tt0004199,tt0004712,-1.2
tt0004199,tt0004847,0.9
tt0004199,tt0004869,0.8
tt0004199,tt0006666,-0.6
tt0004199,tt0006893,0.6
tt0004199,tt0007005,0.4
tt0004199,tt0007012,0.7
tt0004199,tt0007910,-1.5
tt0004199,tt0008039,0.9
tt0004199,tt0008558,0.8
tt0004199,tt0008658,0.9
tt0004199,tt0008725,-0.8
tt0004199,tt0008806,0.9
tt0004199,tt0008810,0.7
tt0004199,tt0008826,-0.7
tt0004199,tt0009419,-0.1
tt0004199,tt0009622,0.6
tt0004199,tt0009754,0.7
tt0004199,tt0009771,0.3
tt0004199,tt0009853,-0.4
tt0004199,tt0010337,0.9
tt0004199,tt0010358,-0.8
tt0004199,tt0011011,0.1
tt0004199,tt0011137,0.3
tt0004199,tt0012192,-0.2
tt0004199,tt0012365,-0.2
tt0004199,tt0013619,-0.9
tt0004199,tt0014171,0.3
tt0004199,tt0014191,-0.4
tt0004199,tt0015339,-0.8
tt0004199,tt0016384,-0.8
tt0004199,tt0016850,-0.8
tt0004199,tt0016930,0.2
tt0004199,tt0017462,0.0
tt0004199,tt0017946,-0.4
tt0004199,tt0018159,-0.6
tt0004207,tt0004099,0.9
tt0004207,tt0004457,0.8
tt0004207,tt0004558,-0.1
tt0004208,tt0003698,0.4
tt0004208,tt0004635,0.8
tt0004208,tt0005879,0.4
tt0004208,tt0005984,-0.3
tt0004208,tt0008266,0.7
tt0004208,tt0009704,-0.1
tt0004208,tt0010515,0.9
tt0004208,tt0010566,-0.8
tt0004208,tt0013902,-0.5
tt0004208,tt0017259,0.3
tt0004223,tt0002305,-0.4
tt0004223,tt0006688,0.8
tt0004223,tt0007368,0.9
tt0004223,tt0018646,-0.1
tt0004238,tt0004837,0.0
tt0004238,tt0012583,-0.5
tt0004238,tt0013570,0.4
tt0004249,tt0002031,0.2
tt0004249,tt0004369,-0.9
tt0004249,tt0005452,-0.7
tt0004249,tt0005460,-0.5
tt0004249,tt0005716,-1.9
tt0004249,tt0007042,0.4
tt0004249,tt0007142,-2.1
tt0004249,tt0009369,-1.0
tt0004249,tt0012107,-1.0
tt0004249,tt0012856,-0.1
tt0004249,tt0013267,0.5
tt0004249,tt0013380,-0.5
tt0004249,tt0013451,-1.7
tt0004249,tt0016469,-0.9
tt0004249,tt0016640,-1.3
tt0004249,tt0017831,-1.2
tt0004257,tt0001498,-0.7
tt0004257,tt0004306,-0.9
tt0004257,tt0005353,-0.2
tt0004257,tt0007361,0.7
tt0004257,tt0009549,0.3
tt0004257,tt0010565,0.9
tt0004272,tt0008476,0.7
tt0004275,tt0004833,0.7
tt0004275,tt0005790,0.2
tt0004275,tt0007614,0.3
tt0004275,tt0009128,0.4
tt0004294,tt0007038,0.8
tt0004294,tt0007857,0.5
tt0004294,tt0009781,0.3
tt0004294,tt0009796,0.9
tt0004294,tt0010418,0.6
tt0004294,tt0011865,0.9
tt0004294,tt0012181,0.9
tt0004294,tt0013574,0.9
tt0004294,tt0014532,0.8
tt0004294,tt0015867,0.6
tt0004294,tt0017519,0.9
tt0004294,tt0018054,0.3
tt0004307,tt0003362,0.5
tt0004307,tt0004757,-0.1
tt0004307,tt0005921,-0.7
tt0004313,tt0009159,-0.6
tt0004313,tt0009929,-0.4
tt0004313,tt0010060,0.5
tt0004313,tt0010964,-1.0
tt0004313,tt0011623,0.8
tt0004313,tt0011738,-0.1
tt0004313,tt0014164,-0.4
tt0004313,tt0014774,0.6
tt0004313,tt0015104,0.7
tt0004313,tt0017526,0.4
tt0004313,tt0018749,0.1
tt0004313,tt0018893,-1.1
tt0004314,tt0003698,0.2
tt0004314,tt0003774,0.9
tt0004314,tt0004208,0.8
tt0004314,tt0004635,0.6
tt0004314,tt0005879,0.2
tt0004314,tt0005984,-0.5
tt0004314,tt0008266,0.5
tt0004314,tt0009704,-0.3
tt0004314,tt0009892,0.9
tt0004314,tt0010515,0.7
tt0004314,tt0010566,-1.0
tt0004314,tt0013902,-0.7
tt0004314,tt0017259,0.1
tt0004325,tt0005556,-1.1
tt0004325,tt0006614,-0.5
tt0004325,tt0007340,-0.1
tt0004325,tt0008041,-0.9
tt0004325,tt0011979,0.2
tt0004325,tt0012827,0.6
tt0004363,tt0004295,0.0
tt0004369,tt0005716,0.0
tt0004369,tt0007142,-0.2
tt0004369,tt0009369,0.9
tt0004369,tt0012107,0.9
tt0004369,tt0013451,0.2
tt0004369,tt0016640,0.6
tt0004369,tt0017831,0.7
tt0004384,tt0008252,-0.5
tt0004384,tt0018088,-1.0
tt0004387,tt0008100,0.6
tt0004387,tt0008416,0.5
tt0004390,tt0005916,-0.2
tt0004390,tt0008161,0.4
tt0004391,tt0003022,0.8
tt0004391,tt0005100,0.7
tt0004391,tt0005592,0.4
tt0004391,tt0006568,-0.1
tt0004391,tt0007539,0.5
tt0004391,tt0007927,-0.8
tt0004391,tt0008201,-0.4
tt0004391,tt0009480,0.4
tt0004391,tt0011692,0.7
tt0004391,tt0011952,-1.8
tt0004391,tt0012555,-0.6
tt0004391,tt0012864,-0.2
tt0004391,tt0014499,-0.1
tt0004391,tt0015224,-0.6
tt0004391,tt0016030,-1.5
tt0004391,tt0016403,0.2
tt0004391,tt0016634,-0.6
tt0004391,tt0016762,-0.2
tt0004391,tt0017033,-0.5
tt0004391,tt0018429,0.6
tt0004398,tt0001498,-5.3
tt0004398,tt0003006,-3.4
tt0004398,tt0003442,-2.9
tt0004398,tt0004257,-3.6
tt0004398,tt0004306,-5.5
tt0004398,tt0004885,-2.2
tt0004398,tt0005353,-4.8
tt0004398,tt0007060,-3.1
tt0004398,tt0007361,-3.9
tt0004398,tt0009549,-4.3
tt0004398,tt0009741,-3.5
tt0004398,tt0010565,-3.7
tt0004403,tt0002637,0.7
tt0004403,tt0004182,0.8
tt0004415,tt0003362,0.5
tt0004415,tt0004757,-0.1
tt0004415,tt0005921,-0.7
tt0004434,tt0003698,-0.8
tt0004434,tt0003774,0.9
tt0004434,tt0004208,0.8
tt0004434,tt0004294,-0.3
tt0004434,tt0004295,-1.8
tt0004434,tt0004363,-0.8
tt0004434,tt0004635,-0.4
tt0004434,tt0004766,0.7
tt0004434,tt0004792,-0.3
tt0004434,tt0004907,-0.7
tt0004434,tt0005059,-0.2
tt0004434,tt0005060,0.0
tt0004434,tt0005402,-0.3
tt0004434,tt0005589,0.0
tt0004434,tt0005879,0.2
tt0004434,tt0005984,-0.5
tt0004434,tt0006140,0.6
tt0004434,tt0006243,0.7
tt0004434,tt0006437,-1.2
tt0004434,tt0006605,-0.3
tt0004434,tt0006770,0.3
tt0004434,tt0006863,0.9
tt0004434,tt0007038,-0.5
tt0004434,tt0007473,0.2
tt0004434,tt0007857,-0.8
tt0004434,tt0007998,-0.5
tt0004434,tt0008150,-0.1
tt0004434,tt0008266,0.5
tt0004434,tt0008519,0.1
tt0004434,tt0008550,0.2
tt0004434,tt0008786,0.3
tt0004434,tt0009358,0.5
tt0004434,tt0009440,0.1
tt0004434,tt0009702,0.9
tt0004434,tt0009704,-0.3
tt0004434,tt0009781,-1.0
tt0004434,tt0009796,-0.4
tt0004434,tt0009892,0.9
tt0004434,tt0010071,-0.3
tt0004434,tt0010137,0.3
tt0004434,tt0010418,-0.7
tt0004434,tt0010515,0.7
tt0004434,tt0010566,-1.0
tt0004434,tt0011070,-0.8
tt0004434,tt0011462,-0.1
tt0004434,tt0011716,0.5
tt0004434,tt0011865,-0.4
tt0004434,tt0011909,-0.3
tt0004434,tt0011912,0.1
tt0004434,tt0012181,-0.4
tt0004434,tt0012187,-0.3
tt0004434,tt0012465,-0.5
tt0004434,tt0013372,0.0
tt0004434,tt0013574,-0.4
tt0004434,tt0013817,0.5
tt0004434,tt0013902,-0.7
tt0004434,tt0014532,-0.5
tt0004434,tt0014706,-0.3
tt0004434,tt0014881,-0.3
tt0004434,tt0015433,0.1
tt0004434,tt0015867,-0.7
tt0004434,tt0016294,0.0
tt0004434,tt0016894,-1.1
tt0004434,tt0017259,0.1
tt0004434,tt0017519,-0.4
tt0004434,tt0018054,-1.0
tt0004457,tt0004558,0.1
tt0004465,tt0007339,-0.5
tt0004465,tt0014264,0.9
tt0004465,tt0015491,0.6
tt0004465,tt0015499,0.7
